cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P4_orta_mantikli_noev,5,1.00,821.88,553.70,1134.50,32.77,30.96,565.63,9,9,7.48,1.24,0,5.82,5.39,3.62,0.66,0.28,0.98,0
P4_orta_mantikli_noev,6,1.00,1314.56,922.70,1691.20,36.90,34.56,503.78,9,9,7.46,1.32,0,6.04,4.67,3.63,0.57,0.27,0.99,0
P4_orta_mantikli_noev,7,1.00,1666.87,1329.80,2039.10,41.04,38.16,508.14,9,9,7.39,1.37,0,6.04,4.61,3.75,0.50,0.27,1.00,0
P4_orta_mantikli_noev,8,1.00,747.58,112.80,1842.90,45.50,42.02,538.07,10,10,8.06,1.62,0,6.56,4.76,4.09,0.55,0.26,1.00,1025.98
P4_orta_mantikli_noev,9,0.67,1073.61,634.60,1521.70,48.89,45.20,801.58,10,10,7.33,2.43,0,10.48,6.93,3.11,0.80,0.18,1,0
P4_orta_mantikli_noev,10,0.67,2032.01,1457.00,2556.20,52.30,48.16,1026.81,10,10,7.24,2.49,0,10.86,8.74,3.06,1.17,0.16,1,0
P4_orta_mantikli_noev,11,0.67,2419.07,1944.80,2846.20,55.93,51.70,1115.21,11,10.99,8.02,2.65,0.01,12.11,9.32,3.31,1.27,0.16,0.97,0
P4_orta_mantikli_noev,12,0.67,794.41,130.70,2083.20,59.74,55.00,1146.71,11,11,7.79,2.82,0,11.89,9.38,3.27,1.28,0.16,0.99,1789.36
P4_orta_mantikli_noev,13,0.52,1936.57,1328.20,2677.40,64.23,58.64,1536.35,12,11.99,8.55,3.04,0.01,13.75,11.93,3.75,1.27,0.17,0.99,0
P4_orta_mantikli_noev,14,0.52,3028.34,2485.80,3702.20,68.65,62.60,1470.80,12,12,8.73,2.99,0,13.66,11.18,3.65,0.99,0.15,0.99,0
P4_orta_mantikli_noev,15,0.52,3296.20,2617.60,3979.00,73.09,66.10,1509.35,12,12,8.63,3.03,0,13.54,11.10,3.69,1.08,0.15,1,0
P4_orta_mantikli_noev,16,0.52,1352.57,285.20,2663.80,77.65,69.60,1854.27,13,13,9.13,3.46,0,15.42,12.59,3.78,1.22,0.16,1,2436.64
P4_iyi_hic_ev,1,1.00,1090.54,916.50,1344.50,16.63,16.20,230.34,8,8,7.88,0.03,0,7.74,2.37,3.82,0.33,0.25,1,0
P4_iyi_hic_ev,2,1.00,1711.08,1436.50,1970.00,21.59,20.84,609.56,8,8,7.89,0.04,0,7.74,6.22,3.66,1.09,0.23,1,0
P4_iyi_hic_ev,3,1.00,2426.03,2121.00,2709.00,26.64,25.64,698.35,8,8,7.88,0.05,0,7.72,6.88,3.57,1.43,0.23,1,0
P4_iyi_hic_ev,4,1.00,1560.98,1235.70,1926.50,31.67,30.48,750.43,8,8,7.88,0.04,0,7.70,7.23,3.56,1.46,0.22,1,1630
P4_iyi_hic_ev,5,1.00,2348.70,1918.40,2802.10,36.90,35.36,751.87,9.08,9.08,8.23,0.78,0,6.56,6.73,4.40,1.33,0.26,0.99,0
P4_iyi_hic_ev,6,1.00,3025.30,2561.50,3508.90,41.96,39.96,642.32,9.09,9.09,8.10,0.93,0,6.45,5.60,4.41,1.07,0.26,1,0
P4_iyi_hic_ev,7,1.00,3693.59,3123.30,4258.70,47.00,44.60,631.90,9.16,9.16,8.07,1.03,0,6.63,5.44,4.51,0.88,0.26,0.99,0
P4_iyi_hic_ev,8,1.00,2393.16,1711.80,3022.00,52.44,49.80,639.99,10,10,8.83,1.08,0,7.19,5.45,4.77,0.88,0.26,1,1956
P4_iyi_hic_ev,9,1.00,3254.44,2487.50,3999.70,57.20,53.88,834.99,10.26,10.21,8.28,1.79,0.05,12.65,7.03,4.36,1.28,0.18,0.90,0
P4_iyi_hic_ev,10,1.00,4344.55,3539.50,5178.50,62.17,58.44,1071.14,10.32,10.29,8.52,1.67,0.03,12.88,8.74,4.44,1.82,0.17,0.93,0
P4_iyi_hic_ev,11,1.00,5594.65,4552.60,6568.10,67.76,64.28,1226.70,11.26,11.23,9.54,1.62,0.03,13.87,9.71,4.84,2.08,0.16,0.93,0
P4_iyi_hic_ev,12,1.00,4563.44,3386.50,5726.00,73.25,69.28,1304.25,11,11,9.46,1.47,0,13.86,10.02,4.47,2.08,0.16,1,2347
P4_iyi_hic_ev,13,1.00,6237.24,4991.30,7592.30,79.14,74.96,1649.04,12.33,12.27,10.30,1.89,0.06,15.22,12.23,5.21,2.43,0.15,0.92,0
P4_iyi_hic_ev,14,1.00,7899.15,6494.30,9335.10,84.90,80.08,1642.99,12.09,12.08,10.09,1.89,0.01,15.34,11.84,5.12,2.32,0.15,0.98,0
P4_iyi_hic_ev,15,1.00,9557.84,8042.20,11202.80,90.67,85.40,1643.11,12.26,12.26,10.17,2.01,0.00,15.29,11.61,5.18,2.27,0.15,0.97,0
P4_iyi_hic_ev,16,1.00,8558.30,6937.20,10134.80,96.34,91.73,1809.40,13,13,10.75,2.16,0,16.15,12.51,5.41,2.39,0.15,1,2817
P4_iyi_hic_noev,1,1.00,1096.60,911.70,1344.00,16.65,16.31,235.73,8,8,7.90,0.02,0,7.79,2.43,3.82,0.34,0.25,1,0
P4_iyi_hic_noev,2,1.00,1732.59,1480.00,1965.50,21.60,20.84,624.26,8,8,7.85,0.05,0,7.72,6.37,3.67,1.17,0.23,1,0
P4_iyi_hic_noev,3,1.00,2431.19,2120.00,2714.50,26.65,25.76,681.41,8,8,7.85,0.06,0,7.69,6.71,3.59,1.38,0.23,1,0
P4_iyi_hic_noev,4,1.00,1562.19,1216.80,1907.00,31.69,30.68,746.12,8,8,7.89,0.04,0,7.74,7.19,3.52,1.42,0.22,1,1630
P4_iyi_hic_noev,5,1.00,2300.24,1930.50,2705.00,36.74,35.36,722.17,9,9,8.07,0.83,0,6.42,6.70,4.19,1.30,0.26,1,0
P4_iyi_hic_noev,6,1.00,2938.81,2449.00,3358.50,41.74,39.68,623.28,9,9,8.01,0.93,0,6.47,5.63,4.28,1.05,0.26,1,0
P4_iyi_hic_noev,7,1.00,3575.23,3041.20,4079.80,46.69,44.36,622.04,9,9,7.97,0.99,0,6.47,5.48,4.33,0.88,0.26,1,0
P4_iyi_hic_noev,8,1.00,2250.55,1622.60,2780.20,52.02,49.60,616.69,10,10,8.71,1.19,0,7.10,5.26,4.73,0.87,0.26,1,1956
P4_iyi_hic_noev,9,1.00,3101.84,2415.90,3771.00,56.83,53.76,837.27,10,10,8.34,1.57,0,12.53,6.96,4.14,1.23,0.18,1,0
P4_iyi_hic_noev,10,1.00,4213.68,3408.90,5017.30,61.84,58.72,1097.36,10,10,8.51,1.43,0,12.67,8.91,4.19,1.83,0.16,1,0
P4_iyi_hic_noev,11,1.00,5439.05,4476.70,6376.30,67.33,64.24,1210.26,11,11,9.41,1.53,0,13.88,9.57,4.58,2.03,0.16,1,0
P4_iyi_hic_noev,12,1.00,4439.93,3389.70,5480.30,72.81,69.00,1335.49,11,11,9.44,1.50,0,13.93,10.29,4.51,2.22,0.15,1,2347
P4_iyi_hic_noev,13,1.00,6070.39,4965.20,7304.20,78.63,74.64,1621.74,12,12,10.16,1.76,0,15.01,12.16,4.92,2.33,0.15,1.00,0
P4_iyi_hic_noev,14,1.00,7684.64,6471.30,9000.70,84.38,80.08,1603.13,12,12,10.07,1.84,0,15.25,11.70,4.89,2.22,0.15,1,0
P4_iyi_hic_noev,15,1.00,9377.80,8034.80,10751.60,90.12,85.99,1684.39,12,12,10.10,1.80,0,15.30,11.97,4.84,2.36,0.15,1,0
P4_iyi_hic_noev,16,1.00,8363.52,6956.50,9834.00,95.93,91.12,1791.93,13,13,10.72,2.22,0,16.17,12.42,5.29,2.22,0.15,1,2817
P4_iyi_acgozlu_ev,1,1.00,634.60,420.00,900.00,16.62,16.20,219.08,8,8,7.88,0.03,0,7.72,2.26,3.81,0.31,0.25,1,0
P4_iyi_acgozlu_ev,2,1.00,1022.00,749.00,1282.30,21.55,20.72,598.78,8,8,7.88,0.04,0,7.73,6.11,3.62,1.17,0.22,1,0
P4_iyi_acgozlu_ev,3,1.00,1253.08,896.00,1592.60,26.63,25.64,679.73,8,8,7.90,0.04,0,7.76,6.69,3.59,1.34,0.22,1,0
P4_iyi_acgozlu_ev,4,1.00,231.76,139.80,312.00,31.71,30.60,736.70,8,8,7.87,0.05,0,7.70,7.09,3.73,1.48,0.21,1,1086.42
P4_iyi_acgozlu_ev,5,1.00,1022.26,664.80,1375.70,37.04,35.52,785.69,9.08,9.08,8.26,0.76,0,6.49,7.04,4.53,1.53,0.26,1,0
P4_iyi_acgozlu_ev,6,1.00,1250.48,898.10,1614.10,42.24,40.12,655.58,9.09,9.09,8.08,0.94,0,6.50,5.71,4.61,1.01,0.26,1,0
P4_iyi_acgozlu_ev,7,1.00,1356.82,873.90,1857.90,47.54,44.84,637.91,9.16,9.16,8.14,0.96,0,6.62,5.50,4.79,0.97,0.25,0.99,0
P4_iyi_acgozlu_ev,8,1.00,1067.13,238.90,1624.60,52.65,49.68,718.47,10,10,8.86,1.07,0,7.27,6.09,5.09,1.03,0.25,1,278.50
P4_iyi_acgozlu_ev,9,0.49,1613.62,1055.50,2217.00,56.87,53.58,1099.74,10.24,10.21,7.99,2.13,0.03,13.53,9.27,4.38,1.74,0.19,0.92,0
P4_iyi_acgozlu_ev,10,0.49,2068.14,1442.00,2732.00,62.04,58.28,1294.15,10.38,10.34,8.19,2.03,0.03,13.81,10.49,4.51,1.98,0.19,0.93,0
P4_iyi_acgozlu_ev,11,0.49,2558.96,1753.50,3379.50,67.76,63.68,1765.86,11.33,11.31,9.21,2,0.02,15.38,13.53,4.66,2.72,0.18,0.93,0
P4_iyi_acgozlu_ev,12,0.49,1015.71,113.50,2011.00,73.84,69.10,1864.71,11,11,8.94,1.98,0,15.25,13.36,4.29,2.55,0.17,1,1651.96
P4_iyi_acgozlu_ev,13,0.38,2670.91,1807.10,3522.40,81.05,75.29,2321,12.28,12.27,9.70,2.51,0.01,16.81,15.21,5.18,2.19,0.18,0.96,0
P4_iyi_acgozlu_ev,14,0.38,3251.22,2433.50,4302.70,87.98,81.37,2317.03,12.18,12.18,9.46,2.62,0,16.36,14.64,4.94,2.21,0.18,0.99,0
P4_iyi_acgozlu_ev,15,0.38,4086.18,2546.60,5992.40,94.57,88.12,2481.37,12.25,12.25,9.25,2.91,0,16.06,14.19,5.22,2.02,0.18,0.99,0
P4_iyi_acgozlu_ev,16,0.38,3653.24,1051.00,7060.90,98.51,95.24,2943.91,13,13,9.54,3.34,0,16.89,15.25,5.39,2.11,0.18,1,1980.43
P4_iyi_acgozlu_noev,1,1.00,640.22,420.00,900.00,16.64,16.24,224.31,8,8,7.90,0.02,0,7.77,2.31,3.81,0.35,0.25,1,0
P4_iyi_acgozlu_noev,2,1.00,1034.61,773.00,1282.00,21.61,20.84,603.35,8,8,7.88,0.05,0,7.77,6.16,3.64,1.23,0.23,1,0
P4_iyi_acgozlu_noev,3,1.00,1245.77,895.60,1525.00,26.69,25.84,678.08,8,8,7.91,0.03,0,7.77,6.68,3.56,1.30,0.22,1,0
P4_iyi_acgozlu_noev,4,1.00,230.22,137.80,308.10,31.77,30.72,748.34,8,8,7.85,0.04,0,7.73,7.20,3.72,1.53,0.21,1,1068.34
P4_iyi_acgozlu_noev,5,1.00,968.91,651.50,1289.00,37.07,35.59,745.34,9,9,8.27,0.66,0,6.54,6.91,4.37,1.46,0.25,1,0
P4_iyi_acgozlu_noev,6,1.00,1237.48,872.90,1625.90,42.21,39.96,616.52,9,9,8.03,0.90,0,6.49,5.55,4.45,1.02,0.25,1,0
P4_iyi_acgozlu_noev,7,1.00,1371.24,912.50,1848.80,47.41,45.04,641.23,9,9,7.99,0.92,0,6.55,5.63,4.60,0.94,0.25,1,0
P4_iyi_acgozlu_noev,8,1.00,1127.03,241.90,1738.10,52.56,49.68,741.83,10,10,8.83,1.10,0,7.28,6.30,5.06,1.01,0.25,1,261.89
P4_iyi_acgozlu_noev,9,0.45,1602.31,1077.60,2195.20,56.56,53.28,1113.56,10,10,7.91,2,0,13.41,9.27,4.10,1.62,0.19,1,0
P4_iyi_acgozlu_noev,10,0.45,2051,1461.70,2756.10,61.70,58.57,1307.54,10,10,8.18,1.77,0,13.71,10.54,4.19,2,0.18,1,0
P4_iyi_acgozlu_noev,11,0.45,2588.68,1767.10,3496.70,67.41,63.80,1811.12,11,11,9.22,1.73,0,15.40,13.92,4.20,2.68,0.17,1,0
P4_iyi_acgozlu_noev,12,0.45,1036.31,181.00,2068.30,73.25,68.92,1732.44,11,11,8.63,2.28,0,14.58,12.54,4.45,2.26,0.18,1,1491.90
P4_iyi_acgozlu_noev,13,0.32,2552.93,1609.00,3366.20,80.06,74.58,2186.89,12,12,9.36,2.55,0,16.04,14.49,4.87,2.05,0.18,1,0
P4_iyi_acgozlu_noev,14,0.32,3013.34,2047.60,3968.40,86.84,81.03,2134.03,12,12,9.43,2.47,0,16.45,13.57,4.84,1.92,0.17,1,0
P4_iyi_acgozlu_noev,15,0.32,3931.89,2518.20,6059.40,93.94,87.13,2580,12,12,9.58,2.37,0,16.92,15.03,4.85,2.35,0.16,1,0
P4_iyi_acgozlu_noev,16,0.32,3623.04,1130.80,6476.40,98.40,94.66,3248.91,13,13,10.22,2.68,0,18.23,17.03,4.88,2.55,0.16,1,2056.81
P4_iyi_mantikli_ev,1,1.00,1090.54,916.50,1344.50,16.63,16.20,230.34,8,8,7.88,0.03,0,7.74,2.37,3.82,0.33,0.25,1,0
P4_iyi_mantikli_ev,2,1.00,1607.37,1305.50,1872.00,21.56,20.80,618.38,8,8,7.86,0.06,0,7.71,6.31,3.63,1.14,0.23,1,0
P4_iyi_mantikli_ev,3,1.00,1638.75,1350.40,1960.30,26.58,25.68,682.12,8,8,7.87,0.07,0,7.70,6.72,3.54,1.32,0.23,1.00,0
P4_iyi_mantikli_ev,4,1.00,413.28,90.80,775.30,31.48,30.24,1040.50,8,8,7.83,0.08,0,7.67,10.05,3.34,1.85,0.21,1,1582.19
P4_iyi_mantikli_ev,5,1.00,1200.28,742.60,1674.10,36.55,34.64,748.82,9.08,9.08,7.91,1.12,0,6.57,6.69,4.55,1.01,0.26,1,0
P4_iyi_mantikli_ev,6,1.00,1746.58,1318.80,2167.30,41.45,38.88,661.29,9.09,9.09,7.83,1.17,0,6.73,5.76,4.55,0.85,0.25,1,0
P4_iyi_mantikli_ev,7,1.00,1984.90,1561.30,2451.70,46.38,43.28,663.96,9.16,9.16,7.80,1.31,0,6.67,5.74,4.61,0.85,0.25,0.98,0
P4_iyi_mantikli_ev,8,1.00,402.75,96.80,609.70,51.83,48.51,787.41,10,10,8.44,1.51,0,7.20,6.65,4.88,0.87,0.25,1,1617.88
P4_iyi_mantikli_ev,9,0.94,1485.89,966.80,2081.80,56.46,52.61,1144.27,10.27,10.23,7.60,2.56,0.04,12.78,9.54,4.30,1.45,0.19,0.93,0
P4_iyi_mantikli_ev,10,0.94,2649.40,2059.80,3171.80,61.32,57.26,1426.87,10.30,10.27,7.80,2.39,0.03,13.40,11.55,4.25,1.90,0.18,0.94,0
P4_iyi_mantikli_ev,11,0.94,3021.83,2347.00,3835.60,66.50,61.93,1602.85,11.25,11.21,8.53,2.61,0.04,14.60,12.59,4.57,2.14,0.18,0.94,0
P4_iyi_mantikli_ev,12,0.94,934.59,318.20,1666.20,72.53,67.25,1683.71,11,11,8.62,2.32,0,14.78,12.54,4.30,2.23,0.17,1,2253.09
P4_iyi_mantikli_ev,13,0.93,3173.55,2309.40,4181.10,79.11,72.62,2325.25,12.34,12.32,9.46,2.78,0.01,16.37,15.39,5.05,1.92,0.18,0.95,0
P4_iyi_mantikli_ev,14,0.93,4165.14,3217.10,5358.90,85.45,78.26,2230.17,12.08,12.07,9.09,2.89,0.01,15.85,14.29,4.97,1.73,0.17,0.98,0
P4_iyi_mantikli_ev,15,0.93,5175.23,3588.20,6815.80,91.81,84.40,2422.93,12.27,12.27,9.24,2.97,0.00,16.44,14.49,5.14,1.94,0.17,0.99,0
P4_iyi_mantikli_ev,16,0.93,3756.35,1688.20,5689.70,96.91,90.57,2840.64,13,13,9.94,2.93,0,17.43,15.94,5.19,2.19,0.17,1,2459.60
P4_iyi_mantikli_noev,1,1.00,1096.60,911.70,1344.00,16.65,16.31,235.73,8,8,7.90,0.02,0,7.79,2.43,3.82,0.34,0.25,1,0
P4_iyi_mantikli_noev,2,1.00,1621.58,1305.50,1872.00,21.59,20.84,625.89,8,8,7.84,0.06,0,7.72,6.39,3.63,1.20,0.23,1,0
P4_iyi_mantikli_noev,3,1.00,1646.45,1344.50,1960.00,26.60,25.68,688.24,8,8,7.85,0.07,0,7.67,6.77,3.55,1.29,0.23,1.00,0
P4_iyi_mantikli_noev,4,1.00,394.45,88.80,730.00,31.49,30.32,1005.01,8,8,7.80,0.09,0,7.64,9.70,3.38,1.72,0.21,1,1562.75
P4_iyi_mantikli_noev,5,1.00,1140.84,699.80,1594.30,36.44,34.76,728.65,9,9,7.87,1.08,0,6.53,6.76,4.28,1.03,0.26,1,0
P4_iyi_mantikli_noev,6,1.00,1660.12,1242.00,2082.20,41.16,38.68,601.94,9,9,7.64,1.29,0,6.51,5.44,4.36,0.77,0.26,1,0
P4_iyi_mantikli_noev,7,1.00,1937.88,1534.20,2403.30,46.08,43.24,653.65,9,9,7.77,1.17,0,6.59,5.77,4.49,0.75,0.25,1,0
P4_iyi_mantikli_noev,8,1.00,408.12,62.90,624.10,51.58,48.24,775.46,10,10,8.50,1.45,0,7.21,6.60,4.97,0.90,0.25,1,1601.16
P4_iyi_mantikli_noev,9,0.93,1527.20,988.90,2042.20,56.16,52.60,1201.51,10,10,7.59,2.38,0,13.11,9.96,3.97,1.52,0.18,1,0
P4_iyi_mantikli_noev,10,0.93,2639.84,2129.00,3161.40,60.96,56.80,1389.87,10,10,7.78,2.16,0,13.17,11.26,4.02,1.87,0.17,1,0
P4_iyi_mantikli_noev,11,0.93,3039.59,2441.40,3623.00,66.09,61.35,1655.55,11,11,8.60,2.32,0,14.78,13.09,4.20,2.21,0.17,1,0
P4_iyi_mantikli_noev,12,0.93,951.33,339.60,1730.70,72.04,66.49,1684.47,11,11,8.62,2.28,0,14.62,12.56,4.34,2.15,0.17,1,2249.50
P4_iyi_mantikli_noev,13,0.92,3139.29,2114.80,4050.60,78.41,72.10,2306.89,12,12,9.27,2.62,0,16.08,15.39,4.80,2.01,0.17,1,0
P4_iyi_mantikli_noev,14,0.92,4079.34,3153.20,5118.80,84.64,77.34,2179.86,12,12,9.11,2.81,0,15.98,14.15,4.74,1.75,0.17,1,0
P4_iyi_mantikli_noev,15,0.92,5090.62,3515.40,6589.00,90.84,83.05,2355.60,12,12,9.02,2.88,0,15.88,14.18,4.87,1.89,0.17,1,0
P4_iyi_mantikli_noev,16,0.92,3518.40,1492.20,5408.00,96.11,89.22,2724.70,13,13,9.94,2.99,0,17.43,15.29,5.19,1.89,0.17,1,2488.66
