cell,day,alive,money_mean,money_p10,money_p90,prestige_mean,prestige_p10,income_mean,quota,spawned_mean,served_mean,lost_mean,missed_mean,packed_mean,delivered_mean,phone_mean,trucksFull_mean,idle_frac,early_frac,rent_mean
P1_orta_mantikli_ev,1,1.00,234.65,200.00,310.00,13.15,12.40,37.58,4,4,3.15,0.68,0,2.92,0.68,0.53,0.40,0.17,0.89,0
P1_orta_mantikli_ev,2,1.00,249.75,185.00,320.00,14.26,13.28,94.60,4,4,3.18,0.70,0,2.78,1.72,0.37,1.03,0.16,0.90,0
P1_orta_mantikli_ev,3,1.00,258.72,175.00,355.30,15.22,13.96,103.45,4,4,3.15,0.73,0,2.73,1.87,0.44,1.16,0.16,0.92,0
P1_orta_mantikli_ev,4,1.00,49.51,15.00,93.00,16.26,14.76,134.77,4,4,3.05,0.79,0,2.48,2.35,0.52,1.38,0.14,1.00,235.34
P1_orta_mantikli_ev,5,1.00,162.68,38.00,293.10,17.25,15.44,119.05,4.08,4.07,2.87,1.09,0.01,2.28,1.96,0.95,1.25,0.17,0.98,0
P1_orta_mantikli_ev,6,1.00,244.72,102.70,371.20,18.17,16.16,104.98,4.09,4.09,2.74,1.27,0.01,2.12,1.70,1.04,1.01,0.18,0.99,0
P1_orta_mantikli_ev,7,1.00,277.05,169.90,388.10,19.21,16.96,100.17,4.08,4.08,2.88,1.11,0,2.31,1.64,0.96,0.95,0.18,1,0
P1_orta_mantikli_ev,8,1.00,124.65,17.90,294.10,19.69,16.76,119.35,5,5.00,3.30,1.58,0.00,2.59,1.99,1.20,1.17,0.18,0.99,196.60
P1_orta_mantikli_ev,9,1.00,256.26,85.60,436.10,20.28,17.24,148.99,5.16,5.01,2.91,1.98,0.15,3.53,2.52,0.83,1.55,0.14,0.85,0
P1_orta_mantikli_ev,10,1.00,368.15,199.80,539.10,20.93,17.48,175.03,5.20,5.05,2.95,1.99,0.15,4.33,2.91,0.67,1.74,0.08,0.87,0
P1_orta_mantikli_ev,11,1.00,417.95,275.70,561.00,21.55,17.68,204.11,5.15,5.06,2.94,2.00,0.09,4.38,3.34,0.54,2.00,0.07,0.91,0
P1_orta_mantikli_ev,12,1.00,175.51,27.00,379.10,21.99,18.04,218.41,5,5,2.89,2.00,0,4.19,3.49,0.57,2.09,0.06,1,277.27
P1_orta_mantikli_ev,13,0.91,428.16,226.50,617.80,23.18,19.08,295.67,6.17,5.93,3.55,2.23,0.24,5.41,4.52,0.53,2.41,0.06,0.75,0
P1_orta_mantikli_ev,14,0.91,538.95,381.20,731.90,24.32,19.76,284.05,6.05,5.89,3.61,2.16,0.16,5.32,4.28,0.53,2.24,0.06,0.83,0
P1_orta_mantikli_ev,15,0.91,628.50,441.10,834.60,25.42,20.65,311.74,6.17,6.06,3.53,2.39,0.10,5.48,4.50,0.53,2.43,0.05,0.87,0
P1_orta_mantikli_ev,16,0.91,282.33,59.00,488.80,26.72,21.73,342.49,6,6,3.75,2.12,0,5.36,4.65,0.45,2.46,0.04,0.99,401.71
P1_orta_mantikli_noev,1,1.00,231.32,195.00,310.00,13.19,12.40,35.02,4,4,3.22,0.63,0,2.97,0.64,0.50,0.37,0.17,0.90,0
P1_orta_mantikli_noev,2,1.00,250.58,185.00,330.50,14.28,13.32,97.72,4,4,3.24,0.66,0,2.78,1.78,0.35,1.05,0.16,0.88,0
P1_orta_mantikli_noev,3,1.00,260.31,180.00,360.30,15.25,14.08,104.35,4,4,3.13,0.75,0,2.72,1.88,0.43,1.14,0.16,0.92,0
P1_orta_mantikli_noev,4,1.00,48.24,15.00,80.00,16.21,14.76,131.18,4,4,2.99,0.86,0,2.43,2.29,0.54,1.35,0.14,0.99,230.21
P1_orta_mantikli_noev,5,1.00,151.28,38.90,281.40,17.19,15.44,111,4,4,2.82,1.10,0,2.21,1.89,0.94,1.14,0.16,1,0
P1_orta_mantikli_noev,6,1.00,233.44,99.80,364.10,18.10,16.16,104.23,4,4,2.72,1.18,0,2.18,1.75,0.94,1.04,0.17,1,0
P1_orta_mantikli_noev,7,1.00,275.22,159.90,401.00,19.09,16.92,104.20,4,4,2.83,1.08,0,2.25,1.74,0.89,1.01,0.18,1,0
P1_orta_mantikli_noev,8,1.00,131.90,30.90,306.10,19.42,16.39,114.52,5,5.00,3.24,1.61,0.00,2.53,1.91,1.18,1.12,0.19,0.99,178.79
P1_orta_mantikli_noev,9,1.00,250.17,89.70,417.10,20.17,17.08,138.18,5,5,2.95,1.94,0,3.47,2.30,0.85,1.34,0.13,1.00,0
P1_orta_mantikli_noev,10,1.00,372.78,207.90,534.10,20.88,17.39,179.36,5,5,3.01,1.89,0,4.29,2.97,0.54,1.81,0.08,0.99,0
P1_orta_mantikli_noev,11,1.00,422.81,281.90,569.60,21.56,17.84,202.42,5,5,2.81,2.08,0,4.25,3.32,0.62,2.05,0.06,1,0
P1_orta_mantikli_noev,12,1.00,189.37,30.00,386.10,21.79,18.36,202.57,5,5,2.79,2.12,0,4.30,3.27,0.61,1.96,0.06,1,257.08
P1_orta_mantikli_noev,13,0.89,417.94,230.20,618.40,23.02,19.21,281.09,6,5.88,3.51,2.20,0.12,5.11,4.39,0.58,2.41,0.06,0.84,0
P1_orta_mantikli_noev,14,0.89,532.21,368.20,712.00,24.15,19.80,283.75,6,5.96,3.63,2.16,0.04,5.30,4.37,0.45,2.28,0.06,0.95,0
P1_orta_mantikli_noev,15,0.89,597.40,428.80,780.60,25.48,20.74,299.51,6,5.99,3.72,2.14,0.01,5.54,4.43,0.42,2.34,0.04,0.98,0
P1_orta_mantikli_noev,16,0.89,269.08,41.60,485.40,26.64,21.15,333.65,6,6.00,3.60,2.26,0.00,5.50,4.60,0.45,2.41,0.04,1.00,389.78
P1_iyi_hic_ev,1,1.00,551.77,500.00,610.00,13.66,13.20,53.17,4,4,3.49,0.46,0,3.41,0.97,1.16,0.52,0.17,0.98,0
P1_iyi_hic_ev,2,1.00,685.23,583.00,803.00,15.25,14.28,128.95,4,4,3.30,0.67,0,3.19,2.34,1.01,1.42,0.18,0.95,0
P1_iyi_hic_ev,3,1.00,825.64,690.00,961.00,16.84,15.60,137.33,4,4,3.32,0.65,0,3.16,2.38,1.01,1.44,0.18,0.97,0
P1_iyi_hic_ev,4,1.00,692.01,526.00,833.50,18.34,16.76,154.33,4,4,3.24,0.74,0,2.91,2.59,1.02,1.66,0.15,0.99,290
P1_iyi_hic_ev,5,1.00,848.43,657.70,1018.10,19.76,17.88,150.24,4.08,4.08,3.04,1.02,0.00,2.49,2.41,1.27,1.50,0.17,0.98,0
P1_iyi_hic_ev,6,1.00,984.89,783.00,1172.40,21.14,19.00,133.08,4.09,4.09,2.98,1.09,0,2.40,2.14,1.39,1.32,0.17,1.00,0
P1_iyi_hic_ev,7,1.00,1114.31,899.80,1319.20,22.54,20.23,126.10,4.08,4.08,3.02,1.02,0,2.53,2.04,1.43,1.26,0.20,0.99,0
P1_iyi_hic_ev,8,1.00,907.51,671.90,1146.00,24.05,21.56,140.35,5,5,3.46,1.50,0,2.85,2.26,1.63,1.41,0.19,1.00,348
P1_iyi_hic_ev,9,1.00,1081.25,810.70,1390.10,25.15,22.24,172.09,5.16,5.04,3.33,1.66,0.13,4.46,2.75,1.05,1.73,0.13,0.87,0
P1_iyi_hic_ev,10,1.00,1336.18,981.90,1683.20,26.60,23.56,245.11,5.20,5,3.68,1.28,0.20,5.77,3.84,0.73,2.43,0.09,0.82,0
P1_iyi_hic_ev,11,1.00,1610.80,1220.10,2015.20,28.25,24.96,259.82,5.15,5.06,3.75,1.26,0.09,5.53,4.01,0.77,2.53,0.09,0.91,0
P1_iyi_hic_ev,12,1.00,1477.81,1033.00,1953.20,29.99,26.72,271.65,5,5,3.83,1.14,0,5.62,4.12,0.74,2.67,0.07,1,418
P1_iyi_hic_ev,13,1.00,1854.86,1343.90,2388.60,31.66,28.16,365.91,6.18,5.74,4.32,1.35,0.44,7.21,5.40,0.71,3.40,0.07,0.57,0
P1_iyi_hic_ev,14,1.00,2216.64,1670.90,2818.60,33.59,29.67,343.48,6.06,5.87,4.44,1.39,0.19,6.64,4.96,0.78,3.10,0.08,0.80,0
P1_iyi_hic_ev,15,1.00,2593.95,2022.60,3202.30,35.47,31.20,363.68,6.16,5.98,4.51,1.43,0.18,6.83,5.22,0.77,3.31,0.07,0.83,0
P1_iyi_hic_ev,16,1.00,2474.28,1851.80,3155.60,37.51,33.24,368.13,6,5.99,4.66,1.29,0.01,6.73,5.20,0.71,3.23,0.05,0.99,501
P1_iyi_hic_noev,1,1.00,548.32,500.00,610.00,13.65,13.20,49.68,4,4,3.47,0.48,0,3.37,0.90,1.18,0.48,0.18,0.97,0
P1_iyi_hic_noev,2,1.00,685.16,583.00,803.00,15.25,14.20,133.07,4,4,3.34,0.64,0,3.19,2.41,0.99,1.48,0.17,0.97,0
P1_iyi_hic_noev,3,1.00,825.31,690.00,963.20,16.78,15.55,138.40,4,4,3.29,0.69,0,3.15,2.40,1,1.46,0.18,0.97,0
P1_iyi_hic_noev,4,1.00,688.59,515.00,838.50,18.29,16.71,152.08,4,4,3.27,0.70,0,2.96,2.55,1.01,1.58,0.15,1,290
P1_iyi_hic_noev,5,1.00,828.79,650.40,994.00,19.68,17.72,137.47,4,4,2.99,1,0,2.42,2.29,1.23,1.44,0.17,1,0
P1_iyi_hic_noev,6,1.00,952.25,769.80,1134.00,20.99,18.99,124.28,4,4,2.89,1.08,0,2.46,2.07,1.36,1.25,0.17,1,0
P1_iyi_hic_noev,7,1.00,1079.68,856.00,1299.10,22.47,20.32,126.02,4,4,3.07,0.91,0,2.52,2.08,1.36,1.29,0.19,1,0
P1_iyi_hic_noev,8,1.00,860.40,622.50,1126.10,23.96,21.55,129.82,5,5,3.46,1.51,0,2.80,2.09,1.68,1.30,0.19,1.00,348
P1_iyi_hic_noev,9,1.00,1045.25,787.20,1328.30,25.19,22.28,185.42,5,4.99,3.44,1.51,0.01,4.31,2.92,1.04,1.82,0.12,0.99,0
P1_iyi_hic_noev,10,1.00,1314.77,1010.80,1657.80,26.81,24.00,259.73,5,4.99,3.83,1.13,0.01,5.84,4.04,0.63,2.53,0.07,0.99,0
P1_iyi_hic_noev,11,1.00,1603.40,1275.60,1976.10,28.56,25.32,275.10,5,5,3.89,1.08,0,5.80,4.23,0.66,2.70,0.06,1,0
P1_iyi_hic_noev,12,1.00,1474.57,1076.10,1930.20,30.26,27.00,276.83,5,5,3.83,1.14,0,5.98,4.20,0.65,2.64,0.06,1,418
P1_iyi_hic_noev,13,1.00,1858.95,1426.80,2363.70,32.13,28.56,374.28,6,5.77,4.51,1.22,0.23,7.06,5.55,0.62,3.50,0.07,0.73,0
P1_iyi_hic_noev,14,1.00,2229.42,1679.90,2746.30,34.08,30.15,356.03,6,5.90,4.52,1.33,0.10,6.89,5.20,0.68,3.31,0.07,0.87,0
P1_iyi_hic_noev,15,1.00,2605.79,2018.80,3181.10,36.09,32.19,363.02,6,5.96,4.59,1.34,0.04,6.86,5.20,0.71,3.27,0.06,0.94,0
P1_iyi_hic_noev,16,1.00,2506.43,1815.50,3200.50,38.08,34.28,390.23,6,5.99,4.68,1.27,0.01,7.09,5.50,0.62,3.47,0.04,0.98,501
P1_iyi_acgozlu_ev,1,1.00,243.83,200.00,310.00,13.34,13.16,45.65,4,4,3.10,0.87,0,3.02,0.83,1.15,0.48,0.18,0.95,0
P1_iyi_acgozlu_ev,2,1.00,203.60,100.00,315.50,14.76,14.04,118.40,4,4,3.20,0.77,0,3.11,2.15,1.00,1.24,0.18,0.94,0
P1_iyi_acgozlu_ev,3,1.00,223.62,133.00,323.20,16.29,14.96,132.12,4,4,3.30,0.68,0,3.16,2.33,1.01,1.47,0.18,0.98,0
P1_iyi_acgozlu_ev,4,1.00,50.16,21.00,91.20,17.79,16.24,173.70,4,4,3.22,0.76,0,3,2.93,1.12,1.79,0.15,1,211.50
P1_iyi_acgozlu_ev,5,1.00,217.71,85.60,346.20,19.49,17.68,167.97,4.08,4.08,3.29,0.77,0.00,2.59,2.70,1.42,1.69,0.18,0.99,0
P1_iyi_acgozlu_ev,6,1.00,258.85,146.90,387.20,21.04,18.92,140.74,4.09,4.09,3.09,0.98,0,2.65,2.26,1.41,1.38,0.18,1,0
P1_iyi_acgozlu_ev,7,1.00,252.10,126.80,377.00,22.68,20.36,143.61,4.08,4.08,3.06,0.99,0,2.61,2.33,1.49,1.49,0.19,1,0
P1_iyi_acgozlu_ev,8,1.00,137.57,30.90,286.00,23.68,20.32,154.19,5,5,3.47,1.50,0,2.98,2.46,1.78,1.47,0.19,1,143.75
P1_iyi_acgozlu_ev,9,1.00,341.33,186.60,505.40,25.52,22.03,253.06,5.16,5.07,3.65,1.39,0.09,4.91,4.05,1.05,2.40,0.12,0.92,0
P1_iyi_acgozlu_ev,10,1.00,462.04,294.00,649.20,27.50,23.48,328.05,5.20,5.08,3.70,1.35,0.12,6.23,5.08,0.84,3.17,0.08,0.89,0
P1_iyi_acgozlu_ev,11,1.00,533.42,275.90,799.00,29.62,25.27,364.09,5.15,5.10,3.68,1.37,0.05,5.99,5.44,0.82,3.28,0.08,0.96,0
P1_iyi_acgozlu_ev,12,1.00,257.36,55.90,460.00,31.88,26.84,369.68,5,5,3.65,1.30,0,5.73,5.14,0.85,3.13,0.07,1,277.41
P1_iyi_acgozlu_ev,13,0.92,648.80,349.40,989.60,34.69,28.98,540.04,6.19,6.06,4.36,1.67,0.13,7.36,6.51,0.89,3.61,0.07,0.86,0
P1_iyi_acgozlu_ev,14,0.92,1000.24,434.40,1717.00,37.65,31.39,600.94,6.06,6.00,4.45,1.50,0.06,7.27,6.76,0.79,3.89,0.07,0.93,0
P1_iyi_acgozlu_ev,15,0.92,1487.67,613.80,2419.40,40.63,34.34,660.80,6.17,6.08,4.47,1.57,0.09,7.78,6.82,0.82,3.80,0.06,0.88,0
P1_iyi_acgozlu_ev,16,0.92,1817.03,660.20,2905.40,43.79,37.17,701.85,6,6,4.53,1.44,0,7.52,6.72,0.79,3.76,0.06,1,325.54
P1_iyi_acgozlu_noev,1,1.00,243.70,200.00,310.00,13.35,13.16,45.47,4,4,3.10,0.86,0,3.03,0.83,1.17,0.47,0.18,0.94,0
P1_iyi_acgozlu_noev,2,1.00,197.34,100.00,308.00,14.75,14.04,114.88,4,4,3.18,0.79,0,3.09,2.09,1.02,1.24,0.19,0.92,0
P1_iyi_acgozlu_noev,3,1.00,221.89,138.00,323.00,16.24,14.96,138.80,4,4,3.28,0.69,0,3.16,2.45,1.01,1.54,0.18,0.97,0
P1_iyi_acgozlu_noev,4,1.00,48.58,19.00,83.30,17.75,16.24,169.82,4,4,3.18,0.80,0,2.96,2.87,1.15,1.74,0.16,1,207.93
P1_iyi_acgozlu_noev,5,1.00,199.08,81.80,323.00,19.33,17.64,152.48,4,4,3.12,0.85,0,2.57,2.54,1.39,1.61,0.18,0.99,0
P1_iyi_acgozlu_noev,6,1.00,252.18,143.90,360.30,20.85,18.80,127.63,4,4,3.04,0.95,0,2.52,2.13,1.39,1.29,0.18,1,0
P1_iyi_acgozlu_noev,7,1.00,241.23,117.70,365.20,22.49,20.24,137.13,4,4,3.09,0.89,0,2.65,2.26,1.48,1.38,0.19,1,0
P1_iyi_acgozlu_noev,8,1.00,129.66,22.90,283.00,23.61,20.44,159.03,5,5,3.60,1.38,0,3.02,2.55,1.75,1.52,0.19,1,154.79
P1_iyi_acgozlu_noev,9,1.00,330.79,180.90,503.20,25.39,21.96,249.11,5,5,3.54,1.42,0,4.59,3.93,1.09,2.37,0.12,1,0
P1_iyi_acgozlu_noev,10,1.00,440.41,260.00,627.20,27.29,22.91,309.10,5,5.00,3.62,1.36,0.00,6.07,4.78,0.82,2.99,0.07,0.99,0
P1_iyi_acgozlu_noev,11,1.00,512.18,308.30,753.10,29.40,24.76,354.20,5,5.00,3.72,1.24,0.00,5.99,5.33,0.72,3.31,0.08,1.00,0
P1_iyi_acgozlu_noev,12,1.00,238.16,69.90,404.10,31.46,26.80,369.79,5,5,3.71,1.26,0,5.93,5.25,0.81,3.12,0.07,1,273.51
P1_iyi_acgozlu_noev,13,0.93,606.18,338.20,930.20,34.28,29.27,527.73,6,5.98,4.33,1.60,0.02,7.18,6.59,0.77,3.67,0.06,0.96,0
P1_iyi_acgozlu_noev,14,0.93,896.96,461.30,1533.60,37.16,32.02,566.30,6,6.00,4.38,1.57,0.00,7.55,6.69,0.72,3.59,0.06,0.99,0
P1_iyi_acgozlu_noev,15,0.93,1300.52,615.70,2242.00,40.21,34.76,623.09,6,6.00,4.44,1.52,0.00,7.27,6.59,0.83,3.63,0.06,1.00,0
P1_iyi_acgozlu_noev,16,0.93,1606.48,494.90,2788.60,43.19,37.83,712.15,6,6,4.40,1.56,0,7.61,6.84,0.81,3.91,0.06,1,324.59
P1_iyi_mantikli_ev,1,1.00,244.13,200.00,310.00,13.34,13.16,45.65,4,4,3.10,0.87,0,3.02,0.83,1.15,0.48,0.18,0.95,0
P1_iyi_mantikli_ev,2,1.00,267.14,192.50,375.00,14.77,14.04,118.58,4,4,3.21,0.76,0,3.12,2.15,0.99,1.25,0.18,0.94,0
P1_iyi_mantikli_ev,3,1.00,280.85,190.90,375.00,16.26,14.96,128.63,4,4,3.27,0.71,0,3.15,2.27,0.98,1.43,0.18,0.97,0
P1_iyi_mantikli_ev,4,1.00,84.02,16.00,186.20,17.75,16.24,190.32,4,4,3.30,0.69,0,2.99,3.21,0.95,1.99,0.15,1,260.77
P1_iyi_mantikli_ev,5,1.00,254.70,115.40,379.00,19.20,17.56,169.14,4.08,4.08,2.99,1.05,0,2.53,2.72,1.40,1.69,0.18,0.99,0
P1_iyi_mantikli_ev,6,1.00,340.48,218.00,469.10,20.70,18.60,142.37,4.09,4.09,3.03,1.04,0,2.54,2.28,1.39,1.39,0.18,1,0
P1_iyi_mantikli_ev,7,1.00,350.58,234.00,470.20,22.28,20.00,149.52,4.08,4.08,3.04,1.00,0,2.63,2.42,1.41,1.46,0.19,1.00,0
P1_iyi_mantikli_ev,8,1.00,109.24,21.70,261.00,23.72,20.55,167.91,5,5.00,3.42,1.55,0.00,2.90,2.68,1.72,1.53,0.19,1.00,276.06
P1_iyi_mantikli_ev,9,1.00,334.67,148.90,507.80,25.13,21.76,229.88,5.16,5.07,3.41,1.63,0.09,4.81,3.63,1.16,2.15,0.13,0.91,0
P1_iyi_mantikli_ev,10,1.00,539.00,331.90,745.40,26.85,23.16,322.39,5.20,5.09,3.61,1.45,0.11,5.87,4.91,0.91,2.98,0.08,0.89,0
P1_iyi_mantikli_ev,11,1.00,646.91,401.00,941.10,28.64,24.64,366.30,5.15,5.09,3.69,1.37,0.06,6.10,5.35,0.78,3.31,0.08,0.94,0
P1_iyi_mantikli_ev,12,1.00,250.27,60.00,476.20,30.69,26.35,364.07,5,5,3.55,1.42,0,5.75,5.09,0.84,3.17,0.07,1,380.95
P1_iyi_mantikli_ev,13,0.99,727.33,456.60,1048.50,33.29,28.15,554.36,6.18,6.04,4.46,1.53,0.15,7.53,6.52,0.81,3.61,0.07,0.84,0
P1_iyi_mantikli_ev,14,0.99,1002.94,616.60,1508.90,36.00,30.66,571.57,6.06,6.00,4.48,1.48,0.06,7.40,6.52,0.74,3.62,0.07,0.93,0
P1_iyi_mantikli_ev,15,0.99,1365.30,703.00,2118.40,38.85,33.36,634.92,6.16,6.09,4.41,1.62,0.07,7.53,6.64,0.89,3.71,0.06,0.90,0
P1_iyi_mantikli_ev,16,0.99,1511.97,475.50,2536.50,41.85,35.94,691.54,6,6,4.49,1.46,0,7.33,6.74,0.82,3.75,0.06,1,376.55
P1_iyi_mantikli_noev,1,1.00,244.30,200.00,310.00,13.35,13.16,45.47,4,4,3.10,0.86,0,3.03,0.83,1.17,0.47,0.18,0.94,0
P1_iyi_mantikli_noev,2,1.00,261.34,187.70,363.00,14.76,14.04,115.25,4,4,3.20,0.77,0,3.11,2.09,1.02,1.25,0.19,0.92,0
P1_iyi_mantikli_noev,3,1.00,289.90,194.80,391.20,16.23,14.96,136.23,4,4,3.27,0.70,0,3.18,2.40,0.96,1.52,0.18,0.97,0
P1_iyi_mantikli_noev,4,1.00,82.17,25.50,175.50,17.73,16.24,178.17,4,4,3.27,0.70,0,2.98,3.01,0.99,1.87,0.15,1,256.92
P1_iyi_mantikli_noev,5,1.00,242.53,120.00,356.00,19.15,17.52,162.72,4,4,2.97,1.01,0,2.54,2.71,1.31,1.67,0.17,1,0
P1_iyi_mantikli_noev,6,1.00,335.53,213.70,463.10,20.61,18.56,137.18,4,4,2.99,0.99,0,2.51,2.29,1.35,1.35,0.17,1,0
P1_iyi_mantikli_noev,7,1.00,333.80,229.00,454.00,22.14,19.64,137.93,4,4,2.98,0.98,0,2.57,2.28,1.48,1.38,0.19,1,0
P1_iyi_mantikli_noev,8,1.00,109.63,31.60,282.00,23.52,20.62,154.67,5,5,3.44,1.51,0,2.91,2.50,1.74,1.49,0.19,1,265.09
P1_iyi_mantikli_noev,9,1.00,348.23,166.90,542.40,25.06,21.88,244.26,5,4.99,3.49,1.45,0.01,4.73,3.84,1.07,2.35,0.13,0.99,0
P1_iyi_mantikli_noev,10,1.00,521.66,346.80,705.70,26.79,23.24,296.91,5,5.00,3.63,1.33,0.00,5.89,4.54,0.85,2.76,0.08,1.00,0
P1_iyi_mantikli_noev,11,1.00,608.10,386.00,834.60,28.69,25.04,350.57,5,5,3.86,1.10,0,6.10,5.17,0.71,3.17,0.06,1,0
P1_iyi_mantikli_noev,12,1.00,274.89,66.90,493.40,30.80,26.44,403.24,5,5,3.76,1.21,0,6.24,5.66,0.67,3.41,0.06,1,381.70
P1_iyi_mantikli_noev,13,0.99,733.98,481.00,975.90,33.32,28.43,558.74,6,5.96,4.43,1.48,0.04,7.33,6.73,0.74,3.89,0.07,0.94,0
P1_iyi_mantikli_noev,14,0.99,945.38,557.60,1435.00,35.99,30.95,555.35,6,6,4.40,1.56,0,7.38,6.41,0.76,3.51,0.06,0.99,0
P1_iyi_mantikli_noev,15,0.99,1317.89,699.00,2069.10,38.86,33.74,626.59,6,6.00,4.30,1.65,0.00,7.26,6.55,0.82,3.64,0.06,0.99,0
P1_iyi_mantikli_noev,16,0.99,1421.76,492.40,2484.60,41.75,36.12,680.10,6,6,4.37,1.58,0,7.43,6.64,0.79,3.76,0.06,1.00,382.38
P2_zayif_hic_ev,1,1.00,626.40,595.00,665.50,13.41,12.80,32.80,7,7,4.96,1.54,0,3.58,0.55,0.42,0.06,0.19,0.94,0
P2_zayif_hic_ev,2,1.00,723.46,615.00,835.00,14.77,13.88,112.53,7,6.99,4.99,1.49,0.01,3.48,1.87,0.28,0.26,0.15,0.90,0
P2_zayif_hic_ev,3,1.00,846.85,695.00,983.00,16.11,14.96,143.83,7,6.99,5.01,1.48,0.01,3.40,2.33,0.22,0.44,0.14,0.86,0
P2_zayif_hic_ev,4,1.00,352.40,170.00,510.30,17.43,16.35,175.63,8,7.82,5.37,1.75,0.18,4.01,2.73,0.24,0.50,0.14,0.23,647.46
P2_zayif_hic_ev,5,1.00,524.47,324.80,736.00,18.72,17.20,190.15,8.08,8.03,5.36,2.18,0.05,3.40,2.82,0.47,0.59,0.20,0.57,0
P2_zayif_hic_ev,6,1.00,690.86,465.60,914.30,20.02,18.23,182.27,9.09,8.89,5.72,2.49,0.20,3.80,2.70,0.63,0.47,0.22,0.09,0
P2_zayif_hic_ev,7,1.00,840.74,574.80,1107.20,21.54,19.48,160.16,9.16,8.97,6.07,2.43,0.19,3.91,2.41,0.59,0.41,0.23,0.25,0
P2_zayif_hic_ev,8,1.00,265.73,75.00,555.50,23.03,20.63,164.45,9,9.00,5.99,2.52,0.00,3.79,2.50,0.63,0.40,0.22,0.63,719.08
P2_zayif_hic_ev,9,0.99,410.90,168.00,714.00,23.22,20.74,167.45,10.26,9.69,4.92,4.19,0.57,5.02,2.56,0.59,0.41,0.16,0.23,0
P2_zayif_hic_ev,10,0.99,606.05,329.40,912.10,23.29,20.56,220.92,10.31,9.87,4.98,4.33,0.43,6.04,3.32,0.24,0.67,0.09,0.28,0
P2_zayif_hic_ev,11,0.99,809.36,449.70,1157.30,23.51,20.76,228.38,10.27,9.98,5.19,4.33,0.29,6.17,3.43,0.26,0.73,0.08,0.57,0
P2_zayif_hic_ev,12,0.99,307.20,75.70,712.80,24.03,20.80,242.16,11,10.91,5.85,4.39,0.09,6.86,3.59,0.23,0.70,0.06,0.24,711.92
P2_zayif_hic_ev,13,0.85,534.72,299.00,797.00,24.35,20.84,329.89,11.30,11.01,5.83,4.59,0.29,6.68,4.79,0.14,0.88,0.05,0.50,0
P2_zayif_hic_ev,14,0.85,812.42,526.50,1125.00,24.60,20.82,310.79,11.09,10.93,5.76,4.62,0.16,6.85,4.52,0.14,0.76,0.04,0.71,0
P2_zayif_hic_ev,15,0.85,1103.27,738.50,1480.50,24.67,20.62,331.50,12.26,11.87,6.15,5.02,0.39,7.37,4.85,0.14,0.73,0.04,0.25,0
P2_zayif_hic_ev,16,0.85,418.63,107.50,875.00,25.13,20.90,358.34,12,12,6.49,4.97,0,7.83,5.24,0.13,0.86,0.03,0.51,1001.22
P2_zayif_hic_noev,1,1.00,626.18,595.00,660.00,13.44,12.80,33.40,7,7,5.03,1.48,0,3.67,0.56,0.37,0.06,0.19,0.93,0
P2_zayif_hic_noev,2,1.00,726.35,615.00,835.00,14.83,13.96,117.13,7,6.99,5.09,1.43,0.01,3.48,1.95,0.22,0.30,0.15,0.88,0
P2_zayif_hic_noev,3,1.00,851.95,715.00,983.00,16.15,15.08,146.53,7,6.99,5.02,1.49,0.01,3.47,2.37,0.21,0.44,0.13,0.88,0
P2_zayif_hic_noev,4,1.00,357.24,162.70,555.30,17.43,16.16,178.78,8,7.82,5.34,1.74,0.18,3.89,2.78,0.26,0.56,0.14,0.26,649.19
P2_zayif_hic_noev,5,1.00,500.92,293.00,726.40,18.74,17.23,171.87,8,7.99,5.40,2.15,0.01,3.37,2.65,0.47,0.57,0.19,0.61,0
P2_zayif_hic_noev,6,1.00,643.44,415.90,890.10,20.10,18.12,165.88,9,8.86,5.78,2.48,0.14,3.78,2.55,0.63,0.48,0.22,0.11,0
P2_zayif_hic_noev,7,1.00,794.88,544.50,1055.10,21.67,19.36,171.98,9,8.99,6.12,2.44,0.01,3.90,2.64,0.57,0.47,0.22,0.24,0
P2_zayif_hic_noev,8,1.00,216.90,44.90,461.00,23.10,20.80,159.77,9,9,5.95,2.57,0,3.89,2.42,0.59,0.38,0.22,0.59,716.05
P2_zayif_hic_noev,9,1.00,376.96,155.70,679.10,23.55,21.11,185.95,10,9.83,5.26,3.98,0.17,5.27,2.77,0.42,0.56,0.16,0.12,0
P2_zayif_hic_noev,10,1.00,579.63,314.60,870.50,23.81,21.12,230.38,10,9.94,5.08,4.37,0.06,6.33,3.43,0.27,0.68,0.09,0.26,0
P2_zayif_hic_noev,11,1.00,794.46,488.90,1139.20,24.23,21.39,245.23,10,10,5.35,4.21,0,6.18,3.63,0.24,0.75,0.07,0.64,0
P2_zayif_hic_noev,12,1.00,281.33,69.00,668.60,24.72,21.67,256.83,11,10.91,5.81,4.36,0.09,6.92,3.78,0.20,0.82,0.06,0.27,739.77
P2_zayif_hic_noev,13,0.88,510.18,264.40,792.60,25.29,22.20,324.47,11,10.97,5.96,4.48,0.03,6.63,4.74,0.18,0.89,0.06,0.58,0
P2_zayif_hic_noev,14,0.88,808.43,525.00,1113.60,25.80,22.64,329.89,11,10.99,5.97,4.60,0.01,7.03,4.80,0.15,0.87,0.04,0.84,0
P2_zayif_hic_noev,15,0.88,1114.14,760.00,1443.40,26.43,23.02,343.96,12,11.97,6.64,4.75,0.03,7.54,4.97,0.11,0.69,0.04,0.25,0
